TCODE [C(00040)]`PARAM [C(00508)]
PC00_MUN_BOOK`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNUCMT_BOOK;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_CLJN`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNCLJN0;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_HRF`  /*PC00_M99_HRF_CALL01 P_MOLGA=UN;P_FCLASS=PAYSLIP;P_FNAME=SAP_PAYSLIP_UN;P_POPUP=;
PC00_MUN_HRF_PAYJNAL`  /*PC00_M99_HRF_CALL01 P_MOLGA=UN;P_FCLASS=PAYJNAL;P_FNAME=SAP_PAYJNAL_UN;
PC00_MUN_HRF_PAYRACC`  /*PC00_M99_HRF_CALL01 P_MOLGA=UN;P_FCLASS=PAYRACC;P_FNAME=SAP_PAYRACC_UN;P_POPUP=;
PC00_MUN_LOADER`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNUCMT_LOADER;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_LOGMAINT`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNUCMT_LOG_MAINT;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_PA03_CHECK`  /NPC00_M99_PA03_CHECK
PC00_MUN_PA03_CORR`  /NPC00_M99_PA03_CORR
PC00_MUN_PA03_END`  /NPC00_M99_PA03_END
PC00_MUN_PA03_RELEA`  /NPC00_M99_PA03_RELEA
PC00_MUN_QTASLA`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNTQTASLA;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_QTASLC`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNTQTASLC;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_QTASLE`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNTQTASLE;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PC00_MUN_SCHGEN`  /*START_REPORT D_SREPOVARI-REPORTTYPE=;D_SREPOVARI-REPORT=HUNUCMT_SCHGEN;D_SREPOVARI-EXTDREPORT=;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PCA_BILA`  /*SM30 VIEWNAME=V_T8A_BILANZ;UPDATE=X;
PCA_FB03`  /NFB03 RF05L-GJAHR=;
PCGC`  /*SM34 VCLDIR-VCLNAME=VC_T5GC2;UPDATE=X;
PCMNO`  /NSNUM TNRO-OBJECT=PCM;
PCRWF`  /*OOCU_PAR START_TASKGROUP-OBJID=21300002;
PDA4`  /*SM29 E070-TRKORR=P45A_HRABE;
PDD_DET_PROC`  /*/SAPCND/CT_DET_PROC P_KVEWE=PD;P_KAPPL=CRM;
PDFN`  /NSNUM TNRO-OBJECT=HR_FR_DUC;
PDNO`  /NSNUM TNRO-OBJECT=FMPD
PDO1`  /*SM29 E070-TRKORR=P46B_HRDO1;
PECM_QUERY_SURVEY`  /*START_REPORT D_SREPOVARI-REPORTTYPE=AQ;D_SREPOVARI-REPORT=/SAPQUERY/H0G;D_SREPOVARI-EXTDREPORT=ECM_JPR_01;D_SREPOVARI-VARIANT=;D_SREPOVARI-NOSELSCRN=;
PEG03`  /*SM30 VIEWNAME=V_PEG_TBRKDEF;UPDATE=X;
PEG04`  /*SM34 VCLDIR-VCLNAME=VCL_XP_PEGEXC;UPDATE=X;
PEG11`  /*SM34 VCLDIR-VCLNAME=VCL_PEGMAINTAIN;UPDATE=X;
PEGDISGRPVAR`  /*SM30 VIEWNAME=V_PEG_DIS_GRPVAR;UPDATE=X;
PEGRP`  /*SM34 VCLDIR-VCLNAME=VC_PEG_RUNPROF;UPDATE=X;
PEGRPM`  /*SM30 VIEWNAME=V_PEG_RUNPROFMSG;UPDATE=X;
PEPM`
PERSONAS_ADMIN`  /*OS_APPLICATION CLASS=CL_WDR_P6S_ADMIN_TRANSACTION;METHOD=START_WORKBENCH;UPDATE_MODE=U;
PF05`  /NSNUM TNRO-OBJECT=HRSOBJECT
PFAC_CHG`  /*PFAC_STR ROLE_MODE=AEND;
PFAC_DEL`  /*PFAC_STR ROLE_MODE=DELO;
PFAC_DIS`  /*PFAC_STR ROLE_MODE=DISP;
PFAC_INS`  /*PFAC_STR ROLE_MODE=INSE;
PFAC_RESPO`  /*PFAC_STR ROLE_MODE=ROLE;ASK_OBJID=X;HRS_OBJID=;
PFCG_OLD_MINIAPPS`  /*SM30 UPDATE=X;VIEWNAME=VAGRMINI;
PFCU`  /*OOCU_PAR DF14T-FCTR_ID=;DF14L-PS_POSID=;START_TASKGROUP-OBJID=;
PFM_12FIB1`  /NSNUM TNRO-OBJECT=PFM_12FIB1
PFM_DUOIDD`  /NSNUM TNRO-OBJECT=PFM_DUOID
PFM_LRIN`  /NSNUM TNRO-OBJECT=PFM_LRID
PFM_NR_CRR`  /NSNUM TNRO-OBJECT=PFM_PLCID;
PFM_NR_MB`  /NSNUM TNRO-OBJECT=PFM_DUOID;
PFM_NR_PAP`  /NSNUM TNRO-OBJECT=PFM_12FIB1;
PFM_PAPCUST_BG`  /*SM30 UPDATE=X;VIEWNAME=V_PFM_PAPCUST_BG;
PFM_PLCIN`  /NSNUM TNRO-OBJECT=PFM_PLCID
PFM_TB19`  /*SM30 VIEWNAME=PFM_1Tform;UPDATE=X;
PFM_V_FUND_BLOQ`  /*SM30 VIEWNAME=PFM_V_FUND_BLOQ;UPDATE=X;
PFSNR`  /NSNUM TNRO-OBJECT=CRM_FS_PFS;
PFTC_CHG`  /*PFTC_STR MODE=AEND;
PFTC_COP`  /*PFTC_STR MODE=COPY;
PFTC_DEL`  /*PFTC_STR MODE=DELO;
PFTC_DIS`  /*PFTC_STR MODE=DISP;
PFTC_INS`  /*PFTC_STR MODE=INSE;
PHAP_CORP_GOALS`  /*OS_APPLICATION CLASS=CL_HAP_CALL_WD_APPLICATION;METHOD=CALL_MAINTAIN_CORP_GOALS;UPDATE_MODE=U;
PHAP_PMP_CONFIG`  /*OS_APPLICATION CLASS=CL_HAP_CALL_WD_APPLICATION;METHOD=CALL_PMP_MAINTAIN_TEMPLATE;UPDATE_MODE=U;
PHAP_PMP_OVERVIEW`  /*OS_APPLICATION CLASS=CL_HAP_CALL_WD_APPLICATION;METHOD=CALL_PMP_OVERVIEW;UPDATE_MODE=U;
PHAP_PMP_TIMELINE`  /*OS_APPLICATION CLASS=CL_HAP_CALL_WD_APPLICATION;METHOD=CALL_PMP_MAINTAIN_TIMELINE;UPDATE_MODE=U;
PHAP_TEAM_GOALS`  /*OS_APPLICATION CLASS=CL_HAP_CALL_WD_APPLICATION;METHOD=CALL_MAINTAIN_TEAM_GOALS;UPDATE_MODE=U;
PI30`  /*SM29 E070-TRKORR=P30A_C_PI0;
PIDE`  /*SM34 VCLDIR-VCLNAME=VC_MAP_CLS;UPDATE=X;
PIDV`  /*SM34 VCLDIR-VCLNAME=VC_MAP_VEND;UPDATE=X;
PIMG_HRDECI01`  /NSMOD MOD0-NAME=HRDECI01;
PIMG_XPSVEOD0`  /NCMOD MOD0-NAME=xpsveod0;
PIQAGR_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_AGR;
PIQAGR_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_AGR1;
PIQAUDF_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_AUDF;
PIQAUDF_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_AUDF1;
PIQAUDR_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_AUDR;
PIQAUDR_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_AUDR1;
PIQBLINDID`  /NSNUM TNRO-OBJECT=PIQ_BG_ID
PIQCPDERIVE_CUST`  /*FQC0 TFK033D-BUBER=PC21;
PIQFEE_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_FEE;
PIQFEE_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_FEE1;
PIQFICA_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_FICA;
PIQGD`  /*SM34 VCLDIR-VCLNAME=vc_cmacgrant;SHOW=X;
PIQGFD_INT_CONF`  /*SM30 VIEWNAME=V_GFDDB_INT_CONF;SHOW=X;
PIQGFD_NR_FORM_ID`  /NSNUM TNRO-OBJECT=GFD_FORMID;
PIQGFD_NR_MINI_ID`  /NSNUM TNRO-OBJECT=GFDMINISUB;
PIQGM`  /*SM34 VCLDIR-VCLNAME=vc_cmacgrant;UPDATE=X;
PIQGRAD_FEE`  /*FQC0 TFK033D-BUBER=PC22;
PIQLPDCUST_ADV_AUDR0`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=audit_display;
PIQLPDCUST_ADV_AUDR1`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=audit_execute;
PIQLPDCUST_ADV_BPLAN`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=module_plan;
PIQLPDCUST_ADV_EDDSP`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=ED_DISPLAY;
PIQLPDCUST_ADV_EDSIM`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=ED_SIMULATION_EXTW;
PIQLPDCUST_ADV_EDSTR`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=ED_SIMULATION_TRANSCRIPT;
PIQLPDCUST_ADV_REP`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=rep;
PIQLPDCUST_ADV_STIC`  /*LPD_CUST_PARAM ROLE=ad_advisor;INSTANCE=student_info_center;
PIQMSGMAP_CUST`  /*FQC0 TFK033D-BUBER=PC23;
PIQPROC_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_PROC;
PIQPROC_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_PROC1;
PIQRULEMODULE`  /*SM34 VCLDIR-VCLNAME=VC_T7PIQRULEMOD;UPDATE=X;
PIQSTMD_ARCH`  /NSARA ARCH_TXT-OBJECT=CA_BUPA;
PIQSTMD_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_BUPA1;
PIQSTYDT_ARCH`  /NSARA ARCH_TXT-OBJECT=HRIQ_STYDT;
PIQSTYDT_AS_ACT`  /NSARJ AIND_STR1-ARCHINDEX=SAP_HRIQ_STYDT1;
PIQSUBREQGRP`  /*SM34 VCLDIR-VCLNAME=VC_PIQSUBREQGRP;UPDATE=X;
PIQ_AD_ACTION_DEF`  /*SPPFC APPL=ISHERCM_DEC;ACTION=S;
PIQ_AD_COND_DEF`  /*SPPFDETCRM APPL=ISHERCM_DEC;COMMIT=X;MODE=M;
PIQ_AD_NR_DEF`  /NSNUM TNRO-OBJECT=PIQ_AD_OBJ;
PIQ_FDCONFIG`  /*SM30 VIEWNAME=V_GFD_CONFIG;UPDATE=X;
PIQ_GB_UCN`  /NSNUM TNRO-OBJECT=PIQ_GB_UCN
PIQ_MATR`  /NSNUM TNRO-OBJECT=PIQ_MATR;
PIQ_MATR_Y`  /NSNUM TNRO-OBJECT=PIQ_MATR_Y
PIQ_NL_ACTIVATE_SL4`  /*PIQ_NL_SW_ACTIVE P_SW=ISHERCM_LOCNL_SL4_0;P_RVRS=;
PIQ_NL_ACT_BRONHO`  /*PIQ_NL_SW_ACTIVE P_SW=ISHERCM_LOCNL_BRONHO;P_RVRS=;
PIQ_NL_CRGNR`  /NSNUM TNRO-OBJECT=PIQ_NL_CRG;
PIQ_NL_EDUMAP`  /*SM30 VIEWNAME=V_T7PIQ_NL_EDMAP;SHOW=X;
PIQ_NL_REGNR`  /NSNUM TNRO-OBJECT=PIQ_NL_REG;
PIQ_REQ`  /NSNUM TNRO-OBJECT=PIQ_REQ;
PITC`  /*SM34 VCLDIR-VCLNAME=VC_TB070CM;UPDATE=X;
PITM`  /*SM30 VIEWNAME=V_TB072_CM;UPDATE=X;
PITX`  /*SM30 VIEWNAME=V_CRMTXTID;UPDATE=X;
PIU1`  /*SEU_INT N_NAME=RPUEXAU1;N_TYPE=P;
PIU2`  /*SEU_INT N_NAME=RPUEXAU2;N_TYPE=P;
PIU3`  /*SEU_INT N_NAME=RPUEXAU3;N_TYPE=P;
PIVV`  /*SM30 VIEWNAME=CRMKNVVFIL;UPDATE=X;
PK05`  /*SM30 VIEWNAME=V_PVBE;UPDATE=X;
PK05S`  /*SM30 VIEWNAME=V_PVBSE;UPDATE=X;
PK06`  /*SM30 VIEWNAME=V_PVBE;UPDATE=X;
PK10`  /*SM30 VIEWNAME=V_TPKSB;UPDATE=X;
PKDIS`  /*SM34 VCLDIR-VCLNAME=VC_TPKRQ;UPDATE=X;
PKG1`  /*SM29 E070-TRKORR=P30H_HRKGR;
PLMC_AUDIT_NRM_AID`  /NSNUM TNRO-OBJECT=PLMAUDIT
PLMC_AUDIT_RESIDENCE`  /*SM30 UPDATE=X;VIEWNAME=plmv_aud_objarch;
PLMC_AUDIT_SFAC_AQN`  /*SFAC RSFAC-BLDGR=AQN;RSFAC-PROG=SAPLPLM_AUDIT_QUEST;
PLMC_AUDIT_SFAC_AUO`  /*SFAC RSFAC-BLDGR=AUO;RSFAC-PROG=SAPLPLM_AUDIT_ORDER;
PLMC_AUDIT_SFAC_AUP`  /*SFAC RSFAC-BLDGR=AUP;RSFAC-PROG=SAPLPLM_AUDIT_PLAN;
PLMC_AUDIT_SFAC_COR`  /*SFAC RSFAC-BLDGR=COR;RSFAC-PROG=SAPLPLM_AUDIT_ACTION;
PLMC_AUDIT_SFAC_QUE`  /*SFAC RSFAC-BLDGR=QUE;RSFAC-PROG=SAPLPLM_AUDIT_QUEST_I;
PLMC_AUDIT_SFAC_QUN`  /*SFAC RSFAC-BLDGR=QUN;RSFAC-PROG=SAPLPLM_AUDIT_QUEST_H;
PLMC_FMEA_SFAC_AQN`  /*SFAC RSFAC-BLDGR=AQN;RSFAC-PROG=SAPLPLM_FMEA_LISTITEM;
PLMC_FMEA_SFAC_COR`  /*SFAC RSFAC-BLDGR=COR;RSFAC-PROG=SAPLPLM_FMEA_ACTION;
PLMC_FMEA_SFAC_FMA`  /*SFAC RSFAC-BLDGR=FMA;RSFAC-PROG=SAPLPLM_FMEA;
PLMD_AUDIT`  \CLASS=CL_PLM_AUDIT_APPLICATION\METHOD=START_TRANSACTION_AUD_NO_OO_TA
PLM_AUDIT_PARTNER`  /NCL20N RMCLF-KLART=AUP;
PM03`  /NSNUM TNRO-OBJECT=RP_T549D
POART`  /*VKVE VIEW=V_T685M;KVEWE=M;KAPPL=M;
POASS`  /*VKVE VIEW=V_T682;KVEWE=M;KAPPL=M;CLUST=X;
POC_ACTIVE`  /*POC_PARAM_SET P_PARMID=POC_ACTIVE;
POC_BA_TIME_LIMIT`  /*POC_PARAM_SET P_PARMID=POC_SAP_BA_CREATION_LIMIT;
POC_BI_ACTIVATION`  /*BSANLY_ACT_BUNDLE G_SEARCH_BUS_CATEGORY=03;G_SEARCH_BUNDLE=0POC_BW;
POC_BOR`  /*SM34 VCLDIR-VCLNAME=POC_VC_BOR;UPDATE=X;
POC_DEF`  /*SM34 VCLDIR-VCLNAME=POC_VC_PS_BND;UPDATE=X;
POC_FACADE`  /*SM34 VCLDIR-VCLNAME=POC_VC_FACADE;UPDATE=X;
POC_JNET_DEFINITION`  /*POC_PARAM_SET P_PARMID=POC_JNET_DEFINITION;
POC_JNET_INSTANCE`  /*POC_PARAM_SET P_PARMID=POC_JNET_INSTANCE;
POC_MASTER_REG`  /*POC_PARAM_SET P_PARMID=POC_MASTER_REGISTRY_LOGSYS;
POC_MODEL`  /*SM34 VCLDIR-VCLNAME=POC_VC_PS_BND;UPDATE=X;
POC_NO_MODEL_AUTH`  /*POC_PARAM_SET P_PARMID=POC_NO_MODEL_AUTH;
POC_ODP_ACTIVATION`  /*BSANLY_ACT_BUNDLE G_SEARCH_BUS_CATEGORY=03;G_SEARCH_BUNDLE=0POC_ODP;
POC_PARALLEL`  /*POC_PARAM_SET P_PARMID=POC_PARALLEL_PROCESSING;
POC_TRACE`  /*POC_PARAM_SET P_PARMID=POC_TRACE;
POPRO`  /*VKVE VIEW=v_t683_xx;KVEWE=M;KAPPL=M;CLUST=X;
POWL_CAT`  /*SM30 VIEWNAME=POWL_V_CAT;UPDATE=X;
POWL_CHIP_CONFIG`  /*SM30 VIEWNAME=powl_chip_config;UPDATE=X;
POWL_QUERY`  /*SM30 VIEWNAME=POWL_V_QUERY;UPDATE=X;
POWL_QUERYR`  /*SM30 VIEWNAME=POWL_V_QUERY_R;UPDATE=X;
POWL_QUERYU`  /*SM30 VIEWNAME=POWL_V_QUERY_U;UPDATE=X;
POWL_TYPE`  /*SM30 VIEWNAME=POWL_V_TYPE;UPDATE=X;
POWL_TYPER`  /*SM30 VIEWNAME=POWL_V_TYPE_R;UPDATE=X;
POWL_TYPEU`  /*SM30 VIEWNAME=POWL_V_TYPE_U;UPDATE=X;
PP05`  /NSNUM TNRO-OBJECT=RP_PLAN
PP06`  /NSNUM TNRO-OBJECT=HRADATA
PP6D`  /*SM34 VCLDIR-VCLNAME=VC_T77SP_CE;SHOW=X;
PP6E`  /*SM30 VIEWNAME=V_T77ER;SHOW=X;
PP6F`  /*SM30 VIEWNAME=V_T77EI;SHOW=X;
PP6G`  /*SM30 VIEWNAME=V_T77EJ;SHOW=X;
PP6H`  /*SM30 VIEWNAME=V_T77EH;SHOW=X;
PPCA1`  /*SARA ARCH_TXT-OBJECT=PP_CONF;RADIO_ARCHIVE=X;
PPCA2`  /*SARA ARCH_TXT-OBJECT=PP_CONF;RADIO_DELETE=X;
PPCA3`  /*SARA ARCH_TXT-OBJECT=PP_CONF;RADIO_LAST=X;
PPCA4`  /*SARA ARCH_TXT-OBJECT=PP_CONF;RADIO_READPRG=X;
PPCA5`  /*SARA ARCH_TXT-OBJECT=PP_CONF;RADIO_MANAGE=X;
PPCCUS2`  /NSNUM TNRO-OBJECT=PPCMAT;
PPCCUS3`  /NSNUM TNRO-OBJECT=PPCACT;
PPCCUSBW`  /*SM30 VIEWNAME=PPC_BW_EXTR_CUST;UPDATE=X;
PPECOLMR`  /*SM30 VIEWNAME=V_PCOLMR;UPDATE=X;
PPETICLS`  /*SM30 VIEWNAME=V_USRTICLASS;UPDATE=X;
PPH_DD_BUF_PROF`  /*SM34 VCLDIR-VCLNAME=PPH_DD_PROFILE_ASG_VC;UPDATE=X;
PPI0`  /*SM29 E070-TRKORR = P21A_H_PIS;
PPOMA_CRM`  /*START_REPORT D_SREPOVARI-NOSELSCRN=X;D_SREPOVARI-VARIANT=SAP&CRMUI;D_SREPOVARI-REPORT=BSP_WD_APPL_STARTER;
PPOMDETAIL`
PPRP`  PFKEY=PPPE;CLUID=PPPE;RCODE=REPO;TITLE=PPPE;
PR10`  /NSNUM TNRO-OBJECT=RP_REINR
PR11`  /NSNUM TNRO-OBJECT=HRTR_PDOC
PR12`  /NSNUM TNRO-OBJECT=HR_PEVAL2;
PRCCE`  /*SM30 VIEWNAME=V_PTRV_CCC;UPDATE=X;
PRC_CONDLIMIT_CRM`  /*PRC_CONDLIMIT P_KAPPL=CRM;
PRC_CONDTYPE_CRM`  /*PRC_CONDTYPE P_KAPPL=CRM;
PRC_EXCL_GROUP_CRM`  /*PRC_EXCL_GROUP P_KAPPL=CRM;
PRC_EXCL_PROC_CRM`  /*PRC_EXCL_PROC P_KAPPL=CRM;
PRC_PRICPROC_CRM`  /*PRC_PRICPROC P_KAPPL=CRM;
PRF_ACTION_MAINTAIN`  /*WDYID APPLICATION=PRF_WDC_POWL_ACTN;STARTMODE=BROWSER;
PRF_POWL_TRIG`  /*WDYID STARTMODE=BROWSER;APPLICATION=PRF_WDA_POWL_COMP;WDCONFIGURATIONID=PRF_WDA_POWL_COMP;
PRF_QP_MAINTAIN`  /*SM30 VIEWNAME=PRF_C_POWL_QP;SHOW=X;
PRF_REGIME_CONFIG`  /*WDYID STARTMODE=BROWSER;APPLICATION=PRF_WDC_CTRL_CONFIG;
PRF_RS_MAINTAIN`  /*WDYID APPLICATION=PRF_WDA_POWL_RS;STARTMODE=BROWSER;
PRICATCUS1`  /*VKVI VIEW=V_PRICAT_001;
PRICATCUS2`  /*VKVI VIEW=V_PRICAT_002;
PRICATCUS3`  /*VKVI VIEW=V_PRICAT_003;
PRICATCUS6`  /*VKVI VIEW=V_PRICAT_006;
PRICATCUS7`  /*VKVI VIEW=V_PRICAT_007;
PRMC`  /NPE03 PPE03-NAMEN=TRVCT;
PRMF`  /NPE03 PPE03-NAMEN=TRVFD;
PRMO`  /NPE03 PPE03-NAMEN=TRVCO;
PRMP`  /NPE03 PPE03-NAMEN=TRVPA;
PRPBIL`  /*PRPBILV
PRPBILV`  SAP&DPBIL
PRPDBIL`  /*PRPDBILV
PRPDBILV`  SAP&DPBIL
PRPHU`  /*PRPHUV
PRPHUV`  SAP&DPHU
PRPPRO`  /*SM34 VCLDIR-VCLNAME=VC_LEDRUCKPROFIL;UPDATE=X;
PRPSHP`  /*PRPSHPV
PRPSHPV`  SAP&DPSHP
PRPTRA`  /*PRPTRAV
PRPTRAV`  SAP&DPTRA
PRP_REGCODES`  VCLDIR-VCLNAME=V_TEKENNZIFF;
PRP_UNIT`  VIEWNAME=EDIVDIM_PRP;
PRVCCC_D`  /*SM30 VIEWNAME=V_PTRV_CCC;SHOW=X;
PSA02`  /*SM30 VIEWNAME=V_T8PSA_VIEW_AUT;UPDATE=X;
PSA03`  /*SM30 VIEWNAME=V_T8PSA_CONFIG;UPDATE=X;
PSA04`  /*SM30 VIEWNAME=T8PSA_CONVERT;UPDATE=X;
PSA05`  /*SM30 VIEWNAME=T8PSA_CAL_CT;UPDATE=X;
PSA06`  /*SM34 UPDATE=X;VCLDIR-VCLNAME=VC_T8PSA_PROF;
PSA07`  /*SM30 VIEWNAME=T8PSA_SRC_CC;UPDATE=X;
PSA08`  /*SM30 VIEWNAME=V_T8PSA_CURR_TYP;UPDATE=X;
PSA09`  /*SM30 VIEWNAME=V_T8PSA_ADJ_RSN;UPDATE=X;
PSA10`  /*SM30 VIEWNAME=V_T8PSA_PSC;UPDATE=X;
PSA11`  /*SM30 VIEWNAME=T8PSA_PRODUCT;UPDATE=X;
PSA12`  /*SM30 VIEWNAME=V_T8PSA_EG;UPDATE=X;
PSA13`  /*SM30 VIEWNAME=V_T8PSA_GRP;UPDATE=X;
PSA14`  /*SM34 UPDATE=X;VCLDIR-VCLNAME=VC_T8PSA_CALC;
PSA15`  /*SM30 VIEWNAME=T8PSA_SHIP;UPDATE=X;
PSA16`  /*SM30 VIEWNAME=T8PSA_OIL_TYP;UPDATE=X;
PSA17`  /*SM30 VIEWNAME=V_T8PSA_TERM;UPDATE=X;
PSA18`  /*SM34 UPDATE=X;VCLDIR-VCLNAME=V_T8PSA_t894t895;
PSA19`  /*SM30 VIEWNAME=V_T8PSA_LIFT_GRP;UPDATE=X;
PSA20`  /*SM30 VIEWNAME=V_T8PSA_JV;UPDATE=X;
PSA21`  /*SM30 VIEWNAME=V_T8PSA_SRC_PROD;UPDATE=X;
PSA22`  /*SM30 VIEWNAME=V_T8PSA_SRC_CT;UPDATE=X;
PSA23`  /*SM30 UPDATE=X;VIEWNAME=T8PSA_RP_PRD_ASS;
PSA24`  /*SM30 UPDATE=X;VIEWNAME=T8PSA_UE_ASSIGN;
PSA25`  /*SM30 UPDATE=X;VIEWNAME=V_T8PSA_RU3_GJV;
PSA30`  /*SM30 VIEWNAME=V_T8PSA_PA;UPDATE=X;
PSA31`  /*SM30 VIEWNAME=V_T8PSA_CSA;UPDATE=X;
PSA32`  /*SM30 VIEWNAME=V_T8PSA_TERM_PSC;UPDATE=X;
PSA33`  /*SM30 VIEWNAME=V_T8PSA_LIFT_ASM;UPDATE=X;
PSA41`  /*SM30 VIEWNAME=V_T8PSA_INPUT_PL;UPDATE=X;VIMDYNFLDS-LTD_DTA_AR=X;
PSA51`  /*SM30 VIEWNAME=V_T8PSA_INPUT;UPDATE=X;VIMDYNFLDS-LTD_DTA_AR=X;
PSA80`  /*SM30 VIEWNAME=V_T8PSA_TERM_PRC;UPDATE=X;
PSA85`  /*SM30 VIEWNAME=T8PSA_OPEN_PER;UPDATE=X;
PSA87`  /*SM30 VIEWNAME=V_T8PSA_LIFT_L;UPDATE=X;
PSA88`  /*SM30 VIEWNAME=V_T8PSA_PSC_WAP;UPDATE=X;
PSA89`  /*SM30 VIEWNAME=V_T8PSA_ARML_PRC;UPDATE=X;
PSA91`  /*SM30 VIEWNAME=T8PSA_BRSCH;UPDATE=X;
PSA94`  /*SM30 VIEWNAME=V_T8PSA_PI_COEP;UPDATE=X;
PSA96`  /*SM30 VIEWNAME=V_T8PSA_LIFT_TRM;UPDATE=X;
PSA98`  /*SM30 UPDATE=X;VIEWNAME=V_T8PSA_RU3_HIST;
PSANR`  /NSNUM TNRO-OBJECT=GJPSC_DOC;
PSAPPBLK`  /*SM30 VIEWNAME=V_TCJ07;UPDATE=X;
PSAP_SCMK`  /*SM30 VIEWNAME=V_T7SAPBS50;UPDATE=x;
PSC0`  PFKEY=PP74;CLUID=****;RCODE=SEPL;TITLE=PC;
PSC09`  /*SM30 VIEWNAME=V_T8PSCCONVERT;UPDATE=X;
PSC10`  /*SM30 VIEWNAME=V_T8PSCMSTR;UPDATE=X;
PSC11`  /*SM30 VIEWNAME=V_T8PSCPROD;UPDATE=X;
PSC12`  /*SM30 VIEWNAME=V_T8PSCCALCT;UPDATE=X;
PSC13`  /*SM30 VIEWNAME=V_T8PSCGRP;UPDATE=X;
PSC14`  /*SM30 VIEWNAME=V_T8PSCCAL;UPDATE=X;
PSC15`  /*SM30 VIEWNAME=V_T8PSCSLSCALE;UPDATE=X;
PSC151`  /*SM30 VIEWNAME=V_T8PSCSLSCALE;UPDATE=X;
PSC16`  /*SM30 VIEWNAME=V_T8PSCINPUT;UPDATE=X;VIMDYNFLDS-LTD_DTA_AR=X;
PSC17`  /*SM30 VIEWNAME=V_T8PSCSRCCC;UPDATE=X;
PSC20`  /*SM30 VIEWNAME=V_T8PSCPA;UPDATE=X;
PSC21`  /*SM30 VIEWNAME=V_T8PSCCSA;UPDATE=X;
PSC23`  /*SM30 VIEWNAME=V_T8PSCJV;UPDATE=X;
PSC24`  /*SM30 VIEWNAME=V_T8PSCSRCA;UPDATE=X;
PSC25`  /*SM30 VIEWNAME=V_T8PSCSRC;UPDATE=X;
PSC26`  /*SM30 VIEWNAME=V_T8PSCSRCPROD;UPDATE=X;
PSC27`  /*SM30 VIEWNAME=V_T8PSCSRCCT;UPDATE=X;
PSC28`  /*SM30 VIEWNAME=V_T8PSCSRCLA;UPDATE=X;
PSC29`  /*SM30 VIEWNAME=V_T8PSCCTCG;UPDATE=X;
PSC30`  /*SM34 UPDATE=X;VCLDIR-VCLNAME=VC_T8PSCCAL;
PSC35`  /*SM34 UPDATE=X;VCLDIR-VCLNAME=VC_T8PSCPROF;
