MANDT [C(00006)]`AGR_NAME [C(00060)]`TEXT [C(00160)]`SPRAS [C(00002)]`LINE [N(00010)]
400`  SAP_CO_PC_PEREND_ACT_SLEVEL_PC`  Closing Entry for Individual Materials`  E`  00000
400`  SAP_CO_PC_PEREND_ACT_SLEVEL_PD`  Single-Level Material Price Determination of Individual Materials`  E`  00000
400`  SAP_CO_PC_PEREND_COCOLLECT_COL`  Period-End Closing for Product Cost Collectors - Collective Processing`  E`  00000
400`  SAP_CO_PC_PEREND_MANUFORD_COL`  Period-End Closing for Manufacturing Orders - Collective Processing`  E`  00000
400`  SAP_PP_PRDORDIS_MR_APP`  Monitor Production Orders or Process Orders`  E`  00000
400`  SAP_PP_PROCESSORDER_APP`  Process Order Fact Sheet`  E`  00000
400`  SAP_PP_PROCORD_HEADER_CONF_APP`  Process Order Header Confirmation Fact Sheet`  E`  00000
400`  SAP_PP_PRODORD_HEADER_CONF_APP`  Production Order Header Confirmation Fact Sheet`  E`  00000
400`  SAP_PP_PRODUCTIONORDER_APP`  Production Order Fact Sheet`  E`  00000
400`  SAP_PP_REM_PLANNING`  Repetitive Manufacturing - Planning`  E`  00000
400`  SAP_PP_PROD_OPS_CONF_APP`  Production Operation Confirmation`  E`  00000
400`  SAP_PP_PROD_ORD_CONF_APP`  Production Order Confirmation`  E`  00000
400`  SAP_PP_PS_PRT`  Project System - Production Resources/Tools`  E`  00000
400`  SAP_PP_REM_CONFIRMATION`  Repetitive Manufacturing - Confirmation`  E`  00000
400`  SAP_PP_REM_MASTERDATACHANGE`  Repetitive Manufacturing - Change Master Data`  E`  00000
400`  SAP_PP_REM_MASTERDATADISPL`  Repetitive Manufacturing - Display Master Data`  E`  00000
400`  SAP_TRANSLCOORD`  Obsolete translator role`  E`  00000
400`  SAP_TRANSLENV_ADM`  Obsolete translator role`  E`  00000
400`  SAP_TRANSLPARTNERCOORD`  Obsolete translator role`  E`  00000
400`  SAP_PP_REM_PRODUCTION`  Repetitive Manfacturing - Production`  E`  00000
400`  SAP_PP_REM_REPORTING`  Repetitive Manufacturing - Evaluations`  E`  00000
400`  SAP_QM_IT_CALIB_INSP`  Calibration Inspection`  E`  00000
400`  SAP_QM_IT_CALIB_PLANNING`  Calibration Planning`  E`  00000
400`  SAP_QM_IM_LOT_MAINTAIN`  Processing of Inspection Lots`  E`  00000
400`  SAP_QM_IM_QMANAG_WORKLIST`  Worklist for Quality Managers`  E`  00000
