MANDT [C(00006)]`BNAME [C(00024)]`MODDA [D(00016)]`MODTI [T(00012)]`MODBE [C(00024)]`TCODE [C(00008)]`REPID [C(00080)]`GLTGV [D(00016)]`GLTGB [D(00016)]`USTYP [C(00002)]`CLASS [C(00024)]`UFLAG [b(00001)]`ACCNT [C(00024)]
400`  SAP047`  20200617`  170606`  SAP047`  KRNL`  SAPMSYST`  00000000`  20200717`  A`  `  0 `
400`  SAP048`  20200618`  151221`  SAP048`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP049`  20200620`  231712`  SAP049`  KRNL`  SAPMSYST`  00000000`  20200628`  A`  `  0 `
400`  SAP050`  20200618`  225751`  SAP050`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP051`  20200711`  115157`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20220822`  A`  `  64 `
400`  SAP052`  20200620`  184939`  SAP052`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP053`  20200620`  065815`  SAP053`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP054`  20201129`  204546`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP054`  20201202`  205359`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP055`  20200620`  210230`  SAP055`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP056`  20200628`  201256`  SAP056`  KRNL`  SAPMSYST`  00000000`  20200630`  A`  `  0 `
400`  SAP057`  20200622`  160244`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  0 `
400`  SAP058`  20200623`  135907`  SAP058`  KRNL`  SAPMSYST`  00000000`  20200723`  A`  `  0 `
400`  SAP059`  20201129`  131428`  SAP059`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP060`  20200922`  173132`  SAP060`  KRNL`  SAPMSYST`  00000000`  20201224`  A`  `  0 `
400`  SAP061`  20200706`  014713`  SAP061`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP062`  20200629`  123747`  SAP062`  KRNL`  SAPMSYST`  00000000`  20200709`  A`  `  0 `
400`  SAP063`  20200630`  134428`  SAP063`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP064`  20200630`  143830`  SAP064`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP065`  20200630`  222754`  SAP065`  KRNL`  SAPMSYST`  00000000`  20200730`  A`  `  0 `
400`  SAP066`  20200715`  165439`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP067`  20200701`  122758`  SAP067`  KRNL`  SAPMSYST`  00000000`  20200710`  A`  `  0 `
400`  SAP068`  20200702`  141855`  SAP068`  KRNL`  SAPMSYST`  00000000`  20200710`  A`  `  0 `
400`  SAP069`  20200714`  190812`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200724`  A`  `  0 `
400`  SAP070`  20200707`  194625`  SAP070`  KRNL`  SAPMSYST`  00000000`  20200710`  A`  `  128 `
400`  SAP071`  20200711`  112836`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  00000000`  A`  `  64 `
400`  SAP072`  20200711`  220629`  SAP072`  KRNL`  SAPMSYST`  00000000`  20200712`  A`  `  0 `
400`  SAP073`  20200702`  223232`  SAP`  SU01`  CL_IDENTITY===================CP`  00000000`  20200712`  A`  `  0 `
400`  SAP074`  20200703`  171956`  SAP074`  KRNL`  SAPMSYST`  00000000`  20200725`  A`  `  0 `
400`  SAP075`  20200705`  085305`  SAP075`  KRNL`  SAPMSYST`  00000000`  00000000`  A`  `  0 `
400`  SAP076`  20200707`  105203`  SAP076`  KRNL`  SAPMSYST`  00000000`  20200716`  A`  `  0 `
