mandt [C(00006)]`bname [C(00024)]`persnumber [C(00020)]
400`  SAP191`  0000028876
400`  SAP220`  0000029224
400`  SAP192`  0000028901
400`  SAP193`  0000028916
400`  SAP194`  0000028932
400`  SAP195`  0000028957
400`  SAP196`  0000028961
400`  MDGTR@S4H`  0000028970
400`  SAP197`  0000028972
400`  SAP198`  0000028997
400`  SAP199`  0000029011
400`  SAP200`  0000029015
400`  SAP201`  0000029029
400`  SAP202`  0000029034
400`  SAP203`  0000029044
400`  SAP204`  0000029047
400`  SAP205`  0000029051
400`  SAP206`  0000029054
400`  SAP207`  0000029059
400`  SAP208`  0000029061
400`  SAP209`  0000029100
400`  SAP210`  0000029107
400`  SAP211`  0000029109
400`  SAP212`  0000029111
400`  SAP213`  0000029117
400`  SAP214`  0000029119
400`  SAP215`  0000029127
400`  SAP216`  0000029134
400`  SAP217`  0000029155
400`  SAP218`  0000029185
400`  SAP219`  0000029198
400`  SAP221`  0000029226
400`  SAP239`  0000029410
400`  SAP222`  0000029242
400`  SAP223`  0000029270
400`  SAP224`  0000029286
400`  SAP225`  0000029306
400`  SAP226`  0000029322
400`  SAP227`  0000029342
400`  SAP228`  0000029346
400`  SAP229`  0000029349
400`  SAP230`  0000029351
400`  SAP231`  0000029355
400`  SAP232`  0000029357
400`  SAP233`  0000029372
400`  SAP234`  0000029374
400`  SAP235`  0000029378
400`  SAP236`  0000029382
400`  SAP237`  0000029394
400`  SAP240`  0000029412
400`  SAP241`  0000029418
400`  SAP242`  0000029420
400`  SAP307`  0000029754
400`  SAP243`  0000029434
400`  SAP148`  0000029436
400`  SAP244`  0000029438
400`  SAP245`  0000029447
400`  SAP246`  0000029449
400`  SAP247`  0000029453
400`  SAP248`  0000029464
400`  SAP249`  0000029466
400`  SAP250`  0000029476
400`  SAP251`  0000029484
400`  SAP252`  0000029486
400`  SAP253`  0000029488
400`  SAP254`  0000029490
400`  SAP255`  0000029492
400`  SAP256`  0000029505
400`  SAP257`  0000029512
400`  SAP258`  0000029515
400`  SAP259`  0000029517
400`  SAP260`  0000029524
400`  SAP261`  0000029527
400`  SAP262`  0000029534
400`  SAP263`  0000029539
400`  SAP264`  0000029543
400`  SAP265`  0000029545
400`  SAP266`  0000029547
400`  SAP268`  0000029559
400`  SAP267`  0000029549
400`  SAP269`  0000029577
400`  SAP270`  0000029579
400`  SAP271`  0000029581
400`  SAP272`  0000029583
400`  SAP273`  0000029585
400`  SAP277`  0000029600
400`  SAP278`  0000029602
400`  SAP279`  0000029604
400`  SAP280`  0000029606
400`  SAP281`  0000029610
400`  SAP282`  0000029618
400`  SAP283`  0000029635
400`  SAP284`  0000029647
400`  SAP285`  0000029651
400`  SAP286`  0000029658
400`  SAP287`  0000029660
400`  SAP288`  0000029670
400`  SAP289`  0000029673
400`  SAP291`  0000029677
400`  SAP290`  0000029675
400`  SAP292`  0000029680
400`  SAP293`  0000029682
400`  SAP294`  0000029684
400`  SAP295`  0000029689
400`  SAP296`  0000029691
400`  SAP297`  0000029694
400`  SAP308`  0000029758
400`  SAP299`  0000029708
400`  SAP300`  0000029727
400`  SAP301`  0000029729
400`  SAP302`  0000029732
400`  SAP303`  0000029739
400`  SAP304`  0000029748
400`  SAP305`  0000029750
400`  SAP306`  0000029752
400`  DENGD`  0000029200
400`  SAP298`  0000029764
400`  SAP309`  0000029775
400`  SAP310`  0000029787
400`  SAP311`  0000029807
400`  SAP312`  0000029809
400`  SAP313`  0000029811
400`  SAP314`  0000029813
400`  SAP315`  0000029815
400`  SAP316`  0000029817
400`  SAP317`  0000029819
400`  SAP318`  0000029821
400`  SAP319`  0000029833
400`  SAP320`  0000029836
400`  SAP321`  0000029845
400`  SAP322`  0000029851
400`  SAP323`  0000029857
400`  SAP324`  0000029864
400`  SAP325`  0000029866
400`  SAP326`  0000029876
400`  SAP327`  0000029879
400`  SAP328`  0000029882
400`  SAP329`  0000029888
400`  SAP330`  0000029890
400`  SAP331`  0000029892
400`  SAP332`  0000029894
400`  SAP333`  0000029896
400`  SAP334`  0000029909
400`  SAP335`  0000029913
400`  SAP336`  0000029915
400`  SAP337`  0000029920
400`  SAP338`  0000029924
400`  SAP339`  0000029931
400`  SAP340`  0000029933
400`  SAP341`  0000029935
400`  SAP342`  0000029945
400`  SAP343`  0000029947
400`  SAP344`  0000029953
400`  SAP345`  0000029960
400`  SAP346`  0000029962
400`  SAP347`  0000029964
400`  ZHOURONG`  0000029969
400`  SHAMAN478`  0000029974
400`  SAP348`  0000029977
400`  SAP349`  0000029981
400`  SAP350`  0000029983
400`  SAP351`  0000029993
400`  SAP352`  0000029995
400`  SAP353`  0000029997
400`  SAP354`  0000030005
400`  SAP355`  0000030036
400`  SAP356`  0000030043
400`  SAP357`  0000030062
400`  SAP358`  0000030067
400`  SAP359`  0000030079
400`  SAP360`  0000030089
400`  SAP361`  0000030100
400`  SAP362`  0000030102
400`  SAP363`  0000030117
400`  SAP364`  0000030119
400`  SAP365`  0000030121
400`  SAP367`  0000030140
400`  SAP368`  0000030142
400`  SAP369`  0000030144
400`  SAP370`  0000030146
400`  SAP371`  0000030149
400`  SAP372`  0000030151
400`  SAP373`  0000030153
400`  SAP374`  0000030164
400`  WANGY`  0000030166
400`  SAP375`  0000030170
400`  SHT01`  0000030175
400`  SHT02`  0000030177
400`  SHT03`  0000030179
400`  SHT04`  0000030181
400`  SHT05`  0000030183
400`  SHT06`  0000030185
400`  SHT07`  0000030187
400`  SHT08`  0000030189
400`  SHT09`  0000030191
400`  SHT10`  0000030193
400`  SHT11`  0000030195
400`  SHT12`  0000030197
400`  SHT13`  0000030199
400`  SHT14`  0000030201
400`  SHT15`  0000030203
400`  SAP376`  0000030208
400`  SAP377`  0000030232
400`  SAP378`  0000030234
400`  SAP379`  0000030236
400`  SAP380`  0000030238
400`  SAP381`  0000030246
400`  SAP382`  0000030250
400`  SAP383`  0000030260
400`  SAP384`  0000030266
400`  SAP385`  0000030269
400`  SAP386`  0000030271
400`  SAP387`  0000030273
400`  SAP388`  0000030275
400`  SAP389`  0000030278
400`  SAP390`  0000030288
400`  SAP391`  0000030290
400`  SAP392`  0000030294
400`  SAP397`  0000030304
400`  SAP394`  0000030308
400`  SAP395`  0000030310
400`  SAP398`  0000030341
400`  SAP399`  0000030343
400`  SAP400`  0000030345
400`  SAP401`  0000030348
400`  SAP402`  0000030350
400`  SAP393`  0000030354
400`  SAP396`  0000030356
400`  SAP403`  0000030358
400`  SAP404`  0000030360
400`  SAP405`  0000030367
400`  SAP406`  0000030370
400`  SAP407`  0000030373
400`  SAP408`  0000030376
400`  SAP409`  0000030378
400`  SAP410`  0000030381
400`  SAP411`  0000030383
400`  SAP412`  0000030396
400`  SAP413`  0000030400
400`  SAP414`  0000030402
400`  SAP415`  0000030404
400`  SAP416`  0000030406
400`  SAP417`  0000030408
400`  SAP418`  0000030410
400`  SAP419`  0000030414
400`  SAP420`  0000030417
400`  SAP421`  0000030421
400`  SAP422`  0000030427
400`  SAP423`  0000030439
400`  SAP424`  0000030450
400`  SAP425`  0000030452
400`  SAP426`  0000030454
400`  SAP427`  0000030456
400`  SAP428`  0000030463
400`  SAP429`  0000030473
400`  SAP430`  0000030475
400`  SAP431`  0000030477
400`  SAP432`  0000030480
400`  SAP433`  0000030513
400`  SAP434`  0000030524
400`  SAP435`  0000030540
400`  SAP436`  0000030554
400`  SAP437`  0000030556
400`  SAP438`  0000030561
400`  SAP439`  0000030563
400`  SAP440`  0000030565
400`  SAP441`  0000030567
400`  SAP442`  0000030569
400`  SAP443`  0000030572
400`  SAP444`  0000030574
400`  SAP445`  0000030576
400`  SAP446`  0000030578
400`  SAP447`  0000030580
400`  SAP448`  0000030582
400`  SAP449`  0000030584
400`  SAP450`  0000030589
400`  SAP451`  0000030591
400`  SAP452`  0000030593
400`  SAP453`  0000030604
400`  SAP454`  0000030606
400`  SAP455`  0000030608
400`  SAP456`  0000030610
400`  ZHAOYF`  0000030616
400`  ALBERT`  0000030625
400`  SAP457`  0000030627
400`  SAP458`  0000030629
400`  SAP459`  0000030631
400`  NINGSQ`  0000030644
400`  SAP460`  0000030646
400`  SAP461`  0000030648
400`  SAP462`  0000030650
400`  SAP463`  0000030652
400`  SAP464`  0000030654
400`  SAP465`  0000030656
400`  SAP466`  0000030658
400`  SAP467`  0000030660
400`  SAP468`  0000030662
400`  SAP469`  0000030664
400`  SAP470`  0000030666
400`  SAP471`  0000030668
400`  SAP472`  0000030670
400`  SAP473`  0000030672
400`  SAP474`  0000030674
400`  SAP475`  0000030676
400`  SAP476`  0000030678
400`  SAP477`  0000030680
400`  SAP478`  0000030682
400`  SAP479`  0000030684
400`  SAP480`  0000030686
400`  SAP481`  0000030688
400`  SAP482`  0000030690
400`  SAP483`  0000030692
400`  SAP484`  0000030694
400`  SAP485`  0000030696
400`  SAP486`  0000030698
400`  SAP487`  0000030700
400`  SAP488`  0000030702
400`  SAP489`  0000030704
400`  SAP490`  0000030706
400`  SAP491`  0000030708
400`  SAP492`  0000030710
400`  SAP493`  0000030712
400`  SAP494`  0000030714
400`  SAP495`  0000030716
400`  SAP496`  0000030718
400`  SAP497`  0000030720
400`  SAP498`  0000030722
400`  SAP499`  0000030724
400`  SAP500`  0000030726
400`  SAP501`  0000030728
400`  SAP502`  0000030730
400`  SAP503`  0000030732
400`  SAP504`  0000030734
400`  SAP505`  0000030736
400`  SAP506`  0000030738
400`  SAP507`  0000030740
400`  SAP508`  0000030742
400`  SAP509`  0000030744
400`  SAP510`  0000030746
400`  SAP511`  0000030748
400`  SAP512`  0000030750
400`  SAP513`  0000030752
400`  SAP514`  0000030754
400`  SAP515`  0000030756
400`  SAP516`  0000030758
400`  SAP517`  0000030760
400`  SAP518`  0000030762
400`  SAP519`  0000030764
400`  SAP520`  0000030766
400`  SAP521`  0000030768
400`  SAP522`  0000030770
400`  SAP523`  0000030772
400`  SAP524`  0000030774
400`  SAP525`  0000030776
400`  SAP526`  0000030778
400`  SAP527`  0000030780
400`  SAP528`  0000030782
400`  SAP529`  0000030784
400`  SAP530`  0000030786
400`  SAP531`  0000030788
400`  SAP532`  0000030790
400`  SAP533`  0000030792
400`  SAP534`  0000030794
400`  SAP535`  0000030796
400`  SAP536`  0000030798
400`  SAP537`  0000030800
400`  SAP538`  0000030802
400`  SAP539`  0000030804
400`  SAP540`  0000030806
400`  SAP541`  0000030808
400`  SAP542`  0000030810
400`  SAP543`  0000030814
400`  SAP544`  0000030862
400`  SAP545`  0000030902
400`  SAP546`  0000030922
400`  SAP547`  0000030933
400`  SAP548`  0000030935
400`  SAP549`  0000030938
400`  SAP550`  0000030953
400`  SAP551`  0000030955
400`  SAP552`  0000030958
400`  SAP553`  0000030967
400`  SAP554`  0000030980
400`  SAP555`  0000030984
400`  SAP556`  0000030993
400`  SAP557`  0000030996
400`  SAP558`  0000031012
400`  SAP559`  0000031024
400`  SAP560`  0000031027
400`  SAP561`  0000031043
400`  SAP562`  0000031046
400`  SAP563`  0000031054
400`  SAP564`  0000031059
400`  SAP565`  0000031061
400`  TOP001`  0000031063
400`  SAP566`  0000031065
400`  SAP567`  0000031067
400`  SAP568`  0000031070
400`  SAP569`  0000031072
400`  SAP570`  0000031074
400`  SAP571`  0000031076
400`  SAP572`  0000031078
400`  SAP573`  0000031080
400`  SAP574`  0000031082
400`  SAP575`  0000031086
400`  SAP576`  0000031088
400`  SAP577`  0000031107
400`  SAP578`  0000031134
400`  SAP579`  0000031136
400`  SAP580`  0000031139
400`  SAP581`  0000031144
400`  SAP582`  0000031151
400`  SAP583`  0000031155
400`  SAP584`  0000031158
400`  SAP585`  0000031160
400`  SAP586`  0000031166
400`  SAP587`  0000031168
400`  SAP588`  0000031171
400`  SAP589`  0000031173
400`  SAP590`  0000031176
400`  SAP591`  0000031178
400`  SAP592`  0000031181
400`  SAP593`  0000031186
400`  SAP594`  0000031188
400`  SAP595`  0000031190
400`  SAP596`  0000031210
400`  SAP597`  0000031212
400`  SAP598`  0000031215
400`  SAP599`  0000031219
400`  SAP600`  0000031224
400`  SAP601`  0000031226
400`  SAP602`  0000031233
400`  SAP603`  0000031237
400`  SAP604`  0000031254
400`  SAP605`  0000031256
400`  SAP606`  0000031262
400`  SAP607`  0000031264
400`  SAP608`  0000031266
400`  SAP609`  0000031268
400`  SAP610`  0000031270
400`  SAP611`  0000031272
400`  SAP612`  0000031275
400`  SAP613`  0000031281
400`  SAP614`  0000031283
400`  SAP615`  0000031292
400`  SAP616`  0000031294
400`  SAP617`  0000031298
400`  SAP618`  0000031300
400`  SAP619`  0000031308
400`  SAP620`  0000031313
400`  SAP621`  0000031315
400`  SAP622`  0000031317
400`  SAP623`  0000031319
400`  SAP624`  0000031335
400`  SAP625`  0000031346
400`  SAP626`  0000031348
400`  SAP627`  0000031352
400`  SAP628`  0000031363
400`  SAP629`  0000031404
400`  SAP630`  0000031406
400`  SAP631`  0000031424
400`  SAP632`  0000031434
400`  SAP633`  0000031437
400`  SAP634`  0000031450
400`  SAP635`  0000031452
400`  SAP636`  0000031454
400`  SAP637`  0000031456
400`  SAP638`  0000031471
400`  SAP639`  0000031474
400`  SAP640`  0000031476
400`  SAP641`  0000031507
400`  SAP642`  0000031515
400`  SAP643`  0000031517
